DP_ID,gas,MARKET_DOMAIN_DESCR,MOD_VOLUME_CONSUMPTION,Sum of Sales_CR,ZIPcode,TIMESTAMP - Year,TIMESTAMP - Month
361.0,NI,T&R,194829.631,-0.072595609,,2017.0,February
361.0,NI,T&R,269971.7995,-0.072595609,,2016.0,February
370.0,CB,T&R,3572.540495,-0.595282627,1098.0,2016.0,February
370.0,CB,T&R,38643.73665,-0.595282627,1098.0,2017.0,February
378.0,OX,F&P,25272.15184,-0.483590582,6373.0,2016.0,February
378.0,OX,F&P,29597.57783,-0.483590582,6373.0,2017.0,February
403.0,NI,T&R,257122.1659,-0.04274655,0.0,2016.0,February
440.0,NI,F&P,760620.8956,0.39379728,6374.0,2016.0,February
440.0,NI,F&P,2530709.875,0.39379728,6374.0,2017.0,February
441.0,CB,F&P,7331.9,-0.596043488,6374.0,2016.0,February
441.0,CB,F&P,44575.44,-0.596043488,6374.0,2017.0,February
455.0,NI,Others,44413.8713,0.148744522,1098.0,2016.0,February
460.0,CB,F&P,11847.22,-0.600047373,6373.0,2017.0,February
468.0,NI,T&R,79018.79787,-0.578211409,1174.0,2016.0,February
518.0,NI,M&E,13560.3255,-0.570296751,6375.0,2017.0,February
518.0,NI,M&E,16422.65216,-0.570296751,6375.0,2016.0,February
520.0,NI,T&R,39542.71457,0.922319133,1190.0,2017.0,February
520.0,NI,T&R,975222.0481,0.922319133,1190.0,2016.0,February
532.0,NI,T&R,359057.543,4.276620451,7574.0,2017.0,February
532.0,NI,T&R,499124.4183,4.276620451,7574.0,2016.0,February
540.0,NI,T&R,274846.953,1.904847873,7684.0,2016.0,February
560.0,NI,A&F,178705.7612,-0.409902106,4987.0,2016.0,February
560.0,NI,A&F,333577.921,-0.409902106,4987.0,2017.0,February
562.0,NI,A&F,90502.17303,-0.431207084,6277.0,2017.0,February
562.0,NI,A&F,192956.381,-0.431207084,6277.0,2016.0,February
590.0,NI,T&R,79997.5602,-0.504896735,7382.0,2016.0,February
612.0,AR,A&F,65425.41696,-0.337577921,7975.0,2016.0,February
612.0,AR,A&F,190076.459,-0.337577921,7975.0,2017.0,February
622.0,NI,M&E,128202.7617,0.126202049,986.0,2017.0,February
622.0,NI,M&E,131036.8865,0.126202049,986.0,2016.0,February
644.0,NI,A&F,160121.1035,0.110949466,4692.0,2016.0,February
644.0,NI,A&F,472681.3946,0.110949466,4692.0,2017.0,February
658.0,NI,T&R,242606.719,-0.218889833,7684.0,2017.0,February
658.0,NI,T&R,341189.8952,-0.218889833,7684.0,2016.0,February
671.0,NI,T&R,356320.1629,4.276620451,7574.0,2017.0,February
671.0,NI,T&R,370348.745,4.276620451,7574.0,2016.0,February
747.0,NI,M&E,26958.97491,-0.319886009,897.0,2016.0,February
766.0,CB,T&R,3038.735,-0.599049996,7392.0,2016.0,February
766.0,CB,T&R,3158.84,-0.599049996,7392.0,2017.0,February
772.0,NI,M&E,32130.62556,-0.563647915,791.0,2016.0,February
780.0,OX,Others,1360.487687,-0.592797347,1098.0,2016.0,February
780.0,OX,Others,7744.42378,-0.592797347,1098.0,2017.0,February
873.0,CB,M&E,54231.59814,-0.548283962,6099.0,2016.0,February
873.0,CB,M&E,782840.4113,-0.548283962,6099.0,2017.0,February
920.0,NI,F&P,4246.043805,-0.51263139,1174.0,2016.0,February
920.0,NI,F&P,54705.48051,-0.51263139,1174.0,2017.0,February
925.0,NI,T&R,531101.1355,0.149272784,5696.0,2016.0,February
925.0,NI,T&R,863053.1843,0.149272784,5696.0,2017.0,February
955.0,NI,T&R,201285.4009,-0.119736566,1182.0,2016.0,February
955.0,NI,T&R,315834.8588,-0.119736566,1182.0,2017.0,February
983.0,NI,A&F,18125.58814,-0.409902106,4987.0,2016.0,February
983.0,NI,A&F,40276.81752,-0.409902106,4987.0,2017.0,February
994.0,NI,M&E,306491.902,-0.445163105,6275.0,2017.0,February
994.0,NI,M&E,318302.2961,-0.445163105,6275.0,2016.0,February
1009.0,NI,T&R,43327.69914,-0.471584353,1399.0,2016.0,February
1009.0,NI,T&R,58688.39423,-0.471584353,1399.0,2017.0,February
1030.0,OX,A&F,21944.2668,-0.519049128,992.0,2017.0,February
1030.0,OX,A&F,63288.3014,-0.519049128,992.0,2016.0,February
1031.0,OX,A&F,36277.5033,-0.481100818,992.0,2016.0,February
1031.0,OX,A&F,138879.743,-0.481100818,992.0,2017.0,February
1032.0,CB,A&F,132507.8901,-0.597714245,992.0,2016.0,February
1032.0,CB,A&F,968750.0211,-0.597714245,992.0,2017.0,February
1033.0,CB,A&F,80446.8,-0.597714245,992.0,2016.0,February
1033.0,CB,A&F,1025917.929,-0.597714245,992.0,2017.0,February
1035.0,NI,T&R,33228.66767,1.904847873,7684.0,2017.0,February
1035.0,NI,T&R,59947.64108,1.904847873,7684.0,2016.0,February
1039.0,NI,F&P,15547.18289,-0.525729332,6373.0,2016.0,February
1039.0,NI,F&P,206985.2505,-0.525729332,6373.0,2017.0,February
1042.0,CB,M&E,100962.8323,-0.548283962,6099.0,2016.0,February
1042.0,CB,M&E,350947.8071,-0.548283962,6099.0,2017.0,February
1043.0,CB,M&E,137106.716,-0.548283962,6099.0,2016.0,February
1043.0,CB,M&E,438376.9331,-0.548283962,6099.0,2017.0,February
1044.0,CB,F&P,59173.61709,-0.59842733,6373.0,2016.0,February
1044.0,CB,F&P,110053.4047,-0.59842733,6373.0,2017.0,February
1071.0,NI,T&R,71144.3594,1.528726399,3492.0,2016.0,February
1071.0,NI,T&R,2216537.38,1.528726399,3492.0,2017.0,February
1090.0,NI,M&E,7841.775502,-0.577914489,6099.0,2016.0,February
1090.0,NI,M&E,11007.39825,-0.577914489,6099.0,2017.0,February
1095.0,CB,F&P,14477.75536,-0.600047373,6373.0,2017.0,February
1095.0,CB,F&P,18118.57481,-0.600047373,6373.0,2016.0,February
1098.0,OX,MD,2276.30605,-0.55194918,2085.0,2016.0,February
1098.0,OX,MD,9957.130477,-0.55194918,2085.0,2017.0,February
1099.0,NI,M&E,335555.1309,-0.382784459,1386.0,2016.0,February
1099.0,NI,M&E,513622.2697,-0.382784459,1386.0,2017.0,February
1100.0,OX,MD,4342.056068,-0.579988151,5295.0,2016.0,February
1100.0,OX,MD,8360.859662,-0.579988151,5295.0,2017.0,February
1106.0,NI,T&R,622739.4583,4.276620451,7574.0,2017.0,February
1106.0,NI,T&R,639534.2156,4.276620451,7574.0,2016.0,February
1107.0,NI,T&R,163395.5243,-0.388741622,5287.0,2017.0,February
1107.0,NI,T&R,280902.2191,-0.388741622,5287.0,2016.0,February
1111.0,NI,F&P,55572.2538,-0.505484568,6370.0,2016.0,February
1111.0,NI,F&P,151171.1552,-0.505484568,6370.0,2017.0,February
1112.0,CB,F&P,14955.0978,-0.590808733,1174.0,2017.0,February
1112.0,CB,F&P,28202.224,-0.590808733,1174.0,2016.0,February
1116.0,OX,MD,28065.04709,-0.542085947,6096.0,2016.0,February
1116.0,OX,MD,63032.28022,-0.542085947,6096.0,2017.0,February
1117.0,OX,MD,19141.18558,-0.542085947,6096.0,2016.0,February
1117.0,OX,MD,32211.46338,-0.542085947,6096.0,2017.0,February
1119.0,OX,MD,18717.1946,-0.576762838,1599.0,2017.0,February
1119.0,OX,MD,24336.21183,-0.576762838,1599.0,2016.0,February
1124.0,NI,T&R,313755.9255,0.369085137,5287.0,2016.0,February
1124.0,NI,T&R,397878.0652,0.369085137,5287.0,2017.0,February
1125.0,NI,T&R,18685.43743,0.369085137,5287.0,2016.0,February
1125.0,NI,T&R,21061.64899,0.369085137,5287.0,2017.0,February
1126.0,NI,T&R,177218.573,0.369085137,5287.0,2017.0,February
1126.0,NI,T&R,295971.4655,0.369085137,5287.0,2016.0,February
1136.0,NI,F&P,12991.65015,-0.591397701,6275.0,2017.0,February
1136.0,NI,F&P,15235.49666,-0.591397701,6275.0,2016.0,February
1146.0,NI,T&R,15607.8253,1.528726399,3492.0,2016.0,February
1146.0,NI,T&R,213164.081,1.528726399,3492.0,2017.0,February
15.0,OX,Others,30047.31971,0.148744522,1098.0,2017.0,January
19.0,NI,Chemicals,39601.44497,1.311563185,6099.0,2017.0,January
48.0,NI,A&F,195123.2876,-0.139912107,4692.0,2016.0,January
58.0,NI,F&P,30900.73246,-0.549397952,1284.0,2016.0,January
58.0,NI,F&P,39712.97102,-0.549397952,1284.0,2017.0,January
66.0,AR,Others,81696.57118,2.20539035,5288.0,2016.0,January
66.0,AR,Others,453425.008,2.20539035,5288.0,2017.0,January
133.0,NI,F&P,2709.621395,-0.483590582,6373.0,2016.0,January
133.0,NI,F&P,67426.56706,-0.483590582,6373.0,2017.0,January
148.0,NI,T&R,108385.9297,-0.388741622,5287.0,2016.0,January
148.0,NI,T&R,510407.427,-0.388741622,5287.0,2017.0,January
178.0,NI,T&R,45424.58235,0.398252362,3492.0,2017.0,January
219.0,NI,A&F,35553.79437,-0.139912107,4692.0,2016.0,January
228.0,NI,T&R,69617.4738,-0.506495477,6291.0,2016.0,January
244.0,NI,Others,154300.5546,-0.510435148,4988.0,2017.0,January
270.0,NI,T&R,5236.771424,-0.388741622,5287.0,2016.0,January
270.0,NI,T&R,20892.14213,-0.388741622,5287.0,2017.0,January
272.0,OX,MD,30887.56535,-0.475529975,5746.0,2017.0,January
288.0,NI,F&P,64469.66517,-0.551440209,7389.0,2016.0,January
345.0,NI,T&R,455673.0865,1.528726399,3492.0,2017.0,January
348.0,NI,T&R,721593.4079,0.84524383,7687.0,2016.0,January
348.0,NI,T&R,921490.5311,0.84524383,7687.0,2017.0,January
361.0,NI,T&R,730271.9986,-0.072595609,,2016.0,January
370.0,CB,T&R,129949.8318,-0.595282627,1098.0,2017.0,January
378.0,OX,F&P,29373.26879,-0.483590582,6373.0,2016.0,January
378.0,OX,F&P,32502.3799,-0.483590582,6373.0,2017.0,January
403.0,NI,T&R,628664.6576,-0.04274655,0.0,2016.0,January
440.0,NI,F&P,2257803.225,0.39379728,6374.0,2017.0,January
441.0,CB,F&P,32335.72,-0.596043488,6374.0,2017.0,January
460.0,CB,F&P,4644.06,-0.600047373,6373.0,2016.0,January
460.0,CB,F&P,12409.28,-0.600047373,6373.0,2017.0,January
518.0,NI,M&E,41449.0048,-0.570296751,6375.0,2016.0,January
560.0,NI,A&F,245381.263,-0.409902106,4987.0,2016.0,January
560.0,NI,A&F,351224.4469,-0.409902106,4987.0,2017.0,January
562.0,NI,A&F,271660.4857,-0.431207084,6277.0,2016.0,January
612.0,AR,A&F,118003.8789,-0.337577921,7975.0,2016.0,January
612.0,AR,A&F,212480.2523,-0.337577921,7975.0,2017.0,January
622.0,NI,M&E,204061.9982,0.126202049,986.0,2016.0,January
644.0,NI,A&F,406654.3915,0.110949466,4692.0,2017.0,January
747.0,NI,M&E,59747.22083,-0.319886009,897.0,2016.0,January
766.0,CB,T&R,2720.025,-0.599049996,7392.0,2016.0,January
766.0,CB,T&R,3507.38,-0.599049996,7392.0,2017.0,January
772.0,NI,M&E,35660.49032,-0.563647915,791.0,2016.0,January
780.0,OX,Others,6677.982868,-0.592797347,1098.0,2017.0,January
873.0,CB,M&E,465721.9514,-0.548283962,6099.0,2017.0,January
920.0,NI,F&P,65593.00645,-0.51263139,1174.0,2017.0,January
925.0,NI,T&R,879794.9546,0.149272784,5696.0,2017.0,January
955.0,NI,T&R,67468.931,-0.119736566,1182.0,2016.0,January
955.0,NI,T&R,338558.7489,-0.119736566,1182.0,2017.0,January
983.0,NI,A&F,36481.46279,-0.409902106,4987.0,2016.0,January
983.0,NI,A&F,39087.48977,-0.409902106,4987.0,2017.0,January
994.0,NI,M&E,354269.2076,-0.445163105,6275.0,2017.0,January
1032.0,CB,A&F,900335.8417,-0.597714245,992.0,2017.0,January
1033.0,CB,A&F,1143577.874,-0.597714245,992.0,2017.0,January
1039.0,NI,F&P,229313.5458,-0.525729332,6373.0,2016.0,January
1039.0,NI,F&P,294365.8282,-0.525729332,6373.0,2017.0,January
1042.0,CB,M&E,424884.0859,-0.548283962,6099.0,2017.0,January
1043.0,CB,M&E,507853.8223,-0.548283962,6099.0,2017.0,January
1044.0,CB,F&P,42771.85231,-0.59842733,6373.0,2016.0,January
1044.0,CB,F&P,132730.8049,-0.59842733,6373.0,2017.0,January
1071.0,NI,T&R,2515466.797,1.528726399,3492.0,2017.0,January
1090.0,NI,M&E,13691.01626,-0.577914489,6099.0,2017.0,January
1095.0,CB,F&P,5746.82453,-0.600047373,6373.0,2016.0,January
1095.0,CB,F&P,15355.75574,-0.600047373,6373.0,2017.0,January
1098.0,OX,MD,9606.637183,-0.55194918,2085.0,2017.0,January
1099.0,NI,M&E,604355.6086,-0.382784459,1386.0,2017.0,January
1099.0,NI,M&E,613325.1578,-0.382784459,1386.0,2016.0,January
1100.0,OX,MD,10795.61029,-0.579988151,5295.0,2017.0,January
1107.0,NI,T&R,109370.2794,-0.388741622,5287.0,2016.0,January
1107.0,NI,T&R,250474.963,-0.388741622,5287.0,2017.0,January
1111.0,NI,F&P,119708.8815,-0.505484568,6370.0,2016.0,January
1111.0,NI,F&P,156497.1918,-0.505484568,6370.0,2017.0,January
1112.0,CB,F&P,11859.16328,-0.590808733,1174.0,2017.0,January
1112.0,CB,F&P,21274.77825,-0.590808733,1174.0,2016.0,January
1116.0,OX,MD,57900.28097,-0.542085947,6096.0,2017.0,January
1116.0,OX,MD,71927.25932,-0.542085947,6096.0,2016.0,January
1117.0,OX,MD,28628.87425,-0.542085947,6096.0,2017.0,January
1117.0,OX,MD,38593.02222,-0.542085947,6096.0,2016.0,January
1119.0,OX,MD,20560.2176,-0.576762838,1599.0,2017.0,January
1119.0,OX,MD,41609.13904,-0.576762838,1599.0,2016.0,January
1124.0,NI,T&R,562485.0216,0.369085137,5287.0,2017.0,January
1125.0,NI,T&R,21899.52996,0.369085137,5287.0,2017.0,January
1126.0,NI,T&R,271664.8189,0.369085137,5287.0,2017.0,January
1136.0,NI,F&P,14505.25683,-0.591397701,6275.0,2017.0,January
1136.0,NI,F&P,28154.12281,-0.591397701,6275.0,2016.0,January
798.0,AR,Others,157263.8658,2.20539035,5288.0,2016.0,December
798.0,AR,Others,496030.677,2.20539035,5288.0,2017.0,December
1114.0,OX,F&P,5111.680278,-0.407531644,1174.0,2016.0,December
1114.0,OX,F&P,8283.862881,-0.407531644,1174.0,2017.0,December
1131.0,NI,T&R,171776.4739,-0.470659652,7577.0,2017.0,December
1143.0,NI,F&P,0.0,-0.407531644,1174.0,2017.0,December
1156.0,NI,T&R,2163928.096,0.336534719,1386.0,2017.0,December
1173.0,OX,F&P,17877.53976,-0.505484568,6370.0,2017.0,December
1174.0,CB,F&P,16924.914,-0.505484568,6370.0,2017.0,December
1176.0,NI,T&R,1735694.911,0.196900441,3492.0,2017.0,December
1180.0,NI,F&P,12678.5978,-0.407531644,1174.0,2017.0,December
798.0,AR,Others,438087.235,2.20539035,5288.0,2017.0,November
1114.0,OX,F&P,9209.597448,-0.407531644,1174.0,2017.0,November
1114.0,OX,F&P,213297.6773,-0.407531644,1174.0,2016.0,November
1131.0,NI,T&R,163845.1004,-0.470659652,7577.0,2017.0,November
1143.0,NI,F&P,0.0,-0.407531644,1174.0,2017.0,November
1156.0,NI,T&R,2077566.713,0.336534719,1386.0,2017.0,November
1173.0,OX,F&P,17628.32267,-0.505484568,6370.0,2017.0,November
1174.0,CB,F&P,11236.176,-0.505484568,6370.0,2017.0,November
1176.0,NI,T&R,1656281.9,0.196900441,3492.0,2017.0,November
1180.0,NI,F&P,6240.0906,-0.407531644,1174.0,2017.0,November
798.0,AR,Others,420235.5668,2.20539035,5288.0,2017.0,October
1114.0,OX,F&P,7117.664337,-0.407531644,1174.0,2016.0,October
1114.0,OX,F&P,9245.177028,-0.407531644,1174.0,2017.0,October
1131.0,NI,T&R,129022.0956,-0.470659652,7577.0,2017.0,October
1143.0,NI,F&P,0.0,-0.407531644,1174.0,2017.0,October
1156.0,NI,T&R,2117439.532,0.336534719,1386.0,2017.0,October
1173.0,OX,F&P,15897.57194,-0.505484568,6370.0,2017.0,October
1174.0,CB,F&P,6845.514,-0.505484568,6370.0,2017.0,October
1176.0,NI,T&R,1776003.355,0.196900441,3492.0,2017.0,October
1180.0,NI,F&P,6981.3661,-0.407531644,1174.0,2017.0,October
798.0,AR,Others,389590.1472,2.20539035,5288.0,2017.0,September
1114.0,OX,F&P,9338.470352,-0.407531644,1174.0,2016.0,September
1114.0,OX,F&P,11642.62499,-0.407531644,1174.0,2017.0,September
1131.0,NI,T&R,133492.2891,-0.470659652,7577.0,2017.0,September
1143.0,NI,F&P,0.0,-0.407531644,1174.0,2017.0,September
1156.0,NI,T&R,2072138.124,0.336534719,1386.0,2017.0,September
1173.0,OX,F&P,21378.97103,-0.505484568,6370.0,2017.0,September
1174.0,CB,F&P,10255.554,-0.505484568,6370.0,2017.0,September
1176.0,NI,T&R,1725151.633,0.196900441,3492.0,2017.0,September
1180.0,NI,F&P,9569.6995,-0.407531644,1174.0,2017.0,September
798.0,AR,Others,410826.0338,2.20539035,5288.0,2017.0,August
1114.0,OX,F&P,9209.873505,-0.407531644,1174.0,2016.0,August
1114.0,OX,F&P,11696.86037,-0.407531644,1174.0,2017.0,August
1131.0,NI,T&R,177723.2869,-0.470659652,7577.0,2017.0,August
1143.0,NI,F&P,0.0,-0.407531644,1174.0,2017.0,August
1156.0,NI,T&R,2136261.242,0.336534719,1386.0,2017.0,August
1173.0,OX,F&P,21238.52825,-0.505484568,6370.0,2017.0,August
1174.0,CB,F&P,11235.234,-0.505484568,6370.0,2017.0,August
1176.0,NI,T&R,1711892.945,0.196900441,3492.0,2017.0,August
1180.0,NI,F&P,9713.4958,-0.407531644,1174.0,2017.0,August
798.0,AR,Others,429537.983,2.20539035,5288.0,2017.0,July
1114.0,OX,F&P,7755.684805,-0.407531644,1174.0,2016.0,July
1114.0,OX,F&P,10185.20698,-0.407531644,1174.0,2017.0,July
1131.0,NI,T&R,157471.0675,-0.470659652,7577.0,2017.0,July
1143.0,NI,F&P,0.0,-0.407531644,1174.0,2017.0,July
1156.0,NI,T&R,520551.8952,0.336534719,1386.0,2016.0,July
1156.0,NI,T&R,2147397.095,0.336534719,1386.0,2017.0,July
1173.0,OX,F&P,15312.39369,-0.505484568,6370.0,2017.0,July
1174.0,CB,F&P,12778.701,-0.505484568,6370.0,2017.0,July
1176.0,NI,T&R,1829345.763,0.196900441,3492.0,2017.0,July
1180.0,NI,F&P,23006.2933,-0.407531644,1174.0,2017.0,July
798.0,AR,Others,433300.4573,2.20539035,5288.0,2017.0,June
1114.0,OX,F&P,10263.96946,-0.407531644,1174.0,2016.0,June
1114.0,OX,F&P,10709.72853,-0.407531644,1174.0,2017.0,June
1131.0,NI,T&R,21472.83997,-0.470659652,7577.0,2017.0,June
1143.0,NI,F&P,17458.67663,-0.407531644,1174.0,2017.0,June
1156.0,NI,T&R,944763.5411,0.336534719,1386.0,2016.0,June
1156.0,NI,T&R,2038173.215,0.336534719,1386.0,2017.0,June
1173.0,OX,F&P,30480.21393,-0.505484568,6370.0,2017.0,June
1174.0,CB,F&P,13510.635,-0.505484568,6370.0,2017.0,June
1176.0,NI,T&R,1986376.673,0.196900441,3492.0,2017.0,June
1180.0,NI,F&P,8050.3634,-0.407531644,1174.0,2017.0,June
798.0,AR,Others,411408.4809,2.20539035,5288.0,2017.0,May
1114.0,OX,F&P,10179.87635,-0.407531644,1174.0,2017.0,May
1114.0,OX,F&P,94676.07444,-0.407531644,1174.0,2016.0,May
1156.0,NI,T&R,2170125.828,0.336534719,1386.0,2017.0,May
1173.0,OX,F&P,25998.9645,-0.505484568,6370.0,2017.0,May
1174.0,CB,F&P,7224.85112,-0.505484568,6370.0,2017.0,May
1176.0,NI,T&R,2150117.185,0.196900441,3492.0,2017.0,May
1180.0,NI,F&P,15312.6339,-0.407531644,1174.0,2017.0,May
798.0,AR,Others,393617.0658,2.20539035,5288.0,2017.0,April
1114.0,OX,F&P,9668.96221,-0.407531644,1174.0,2017.0,April
1114.0,OX,F&P,20384.66477,-0.407531644,1174.0,2016.0,April
1156.0,NI,T&R,2104564.747,0.336534719,1386.0,2017.0,April
1176.0,NI,T&R,2342649.061,0.196900441,3492.0,2017.0,April
1180.0,NI,F&P,53420.43692,-0.407531644,1174.0,2017.0,April
798.0,AR,Others,398972.901,2.20539035,5288.0,2017.0,March
1114.0,OX,F&P,10570.63084,-0.407531644,1174.0,2017.0,March
1156.0,NI,T&R,2188200.688,0.336534719,1386.0,2017.0,March
1176.0,NI,T&R,2674686.98,0.196900441,3492.0,2017.0,March
798.0,AR,Others,386373.2987,2.20539035,5288.0,2017.0,February
1114.0,OX,F&P,10335.01099,-0.407531644,1174.0,2017.0,February
1156.0,NI,T&R,526021.3565,0.336534719,1386.0,2017.0,February
1176.0,NI,T&R,3050404.195,0.196900441,3492.0,2017.0,February
798.0,AR,Others,419887.4375,2.20539035,5288.0,2017.0,January
798.0,AR,Others,487455.0647,2.20539035,5288.0,2018.0,January
1114.0,OX,F&P,9760.496861,-0.407531644,1174.0,2017.0,January
1114.0,OX,F&P,1051621.568,-0.407531644,1174.0,2018.0,January
1131.0,NI,T&R,132131.5219,-0.470659652,7577.0,2018.0,January
1143.0,NI,F&P,0.0,-0.407531644,1174.0,2018.0,January
1156.0,NI,T&R,1607057.417,0.336534719,1386.0,2018.0,January
1173.0,OX,F&P,8253.07866,-0.505484568,6370.0,2018.0,January
1174.0,CB,F&P,6177.636,-0.505484568,6370.0,2018.0,January
1176.0,NI,T&R,1111640.091,0.196900441,3492.0,2017.0,January
1176.0,NI,T&R,1323034.532,0.196900441,3492.0,2018.0,January
1180.0,NI,F&P,5660.4466,-0.407531644,1174.0,2018.0,January
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
